Zip Code,title,disaster number,Declaration Date,County,t+1,t+2,t+3,t+4,t+5,t+6,t+1p,t+2p,t+3p,t+4p,t+5p,t+6p
60921,IL-WINTER STORM  1/1/99,3134,1999-01,Livingston County,0.002320185614849146,0.0,0.0,-0.0023148148148147696,0.0,-0.002320185614849146,0.006044711630260564,0.005491606011588424,0.0055298164503363905,0.005426437185468076,0.005347499238603034,0.005286528940854836
60921,ILLINOIS WINTER SNOW STORMS,3161,2001-01,Livingston County,0.002320185614849146,0.004629629629629539,0.0023041474654377225,0.0045977011494253706,0.002288329519450905,0.002283105022831133,0.006570294582072513,0.006238573837924625,0.006005454220060685,0.005657828290600724,0.005372895719322639,0.005113731355182505
61741,SEVERE WINTER STORM AND SNOWSTORM,1960,2011-03,Livingston County,-0.001223990208078285,0.001225490196078427,0.0,-0.002447980416156681,0.0012269938650306678,0.002450980392156854,-0.004271281401762469,-0.0038379140151646477,-0.0039912579758819315,-0.0034721226975777,-0.002948760771356286,-0.002550423388676619
61741,IL-WINTER STORM  1/1/99,3134,1999-01,Livingston County,0.006042296072507503,0.004504504504504458,0.002989536621823552,0.004470938897168431,0.0029673590504450953,0.002958579881656709,0.006044711630260564,0.005491606011588424,0.0055298164503363905,0.005426437185468076,0.005347499238603034,0.005286528940854836
61741,ILLINOIS WINTER SNOW STORMS,3161,2001-01,Livingston County,0.0042134831460673965,0.002797202797202747,0.004184100418409997,0.001388888888888884,0.0027739251040221893,0.004149377593360981,0.006570294582072513,0.006238573837924625,0.006005454220060685,0.005657828290600724,0.005372895719322639,0.005113731355182505
80863,SNOW,3185,2003-04,Teller County,-0.0004933399111988201,0.000987166831194486,0.002465483234713961,0.0034431874077718305,0.003921568627450967,0.00341796875,0.006403257300386761,0.006770820912723089,0.007103062354300152,0.007217076211551114,0.007284178240425981,0.00725439983725023
80863,SNOW,3270,2007-01,Teller County,0.0020441537203597093,0.0036719706242349655,0.004065040650406582,0.002834008097166052,0.0016148566814695453,0.002015316404675449,0.0001778841841184375,6.915079763003169e-06,-0.0002048941507609444,-0.0009853993727128526,-0.0018682168344046422,-0.002346369235911293
80816,SNOW,3185,2003-04,Teller County,-0.00347947112038971,-0.0006983240223463749,0.002795248078266921,0.006271777003484358,0.008310249307479145,0.008928571428571397,0.006403257300386761,0.006770820912723089,0.007103062354300152,0.007217076211551114,0.007284178240425981,0.00725439983725023
80816,SNOW,3270,2007-01,Teller County,0.0032985156679494754,0.004931506849314982,0.005997818974918134,0.004878048780487809,0.0037756202804746226,0.003224073078989864,0.0001778841841184375,6.915079763003169e-06,-0.0002048941507609444,-0.0009853993727128526,-0.0018682168344046422,-0.002346369235911293
80814,SNOW,3185,2003-04,Teller County,-0.002336448598130869,0.0,0.0023419203747072626,0.004672897196261738,0.005813953488372103,0.005202312138728349,0.006403257300386761,0.006770820912723089,0.007103062354300152,0.007217076211551114,0.007284178240425981,0.00725439983725023
80814,SNOW,3270,2007-01,Teller County,0.0028598665395613843,0.004277566539923949,0.0056791292001892035,0.0037647058823528923,0.0023441162681669962,0.0032740879326473853,0.0001778841841184375,6.915079763003169e-06,-0.0002048941507609444,-0.0009853993727128526,-0.0018682168344046422,-0.002346369235911293
80813,SNOW,3185,2003-04,Teller County,0.0020080321285140808,0.004008016032064132,0.00698602794411185,0.009910802775024765,0.0127576054955838,0.01453488372093026,0.006403257300386761,0.006770820912723089,0.007103062354300152,0.007217076211551114,0.007284178240425981,0.00725439983725023
80813,SNOW,3270,2007-01,Teller County,0.0030651340996168397,0.004583651642475095,0.006083650190114032,0.0037792894935753107,0.001506024096385561,0.0015037593984963404,0.0001778841841184375,6.915079763003169e-06,-0.0002048941507609444,-0.0009853993727128526,-0.0018682168344046422,-0.002346369235911293
3766,SNOW,3166,2001-03,Grafton County,0.009892827699917506,0.010612244897959087,0.011308562197092087,0.011182108626198062,0.012638230647709305,0.012480499219968744,0.006005454220060685,0.005657828290600724,0.005372895719322639,0.005113731355182505,0.004922638864677336,0.004914767224561354
3766,SNOW,3193,2004-01,Grafton County,0.01923076923076916,0.01729559748427678,0.014425553838227634,0.012696800406297505,0.01153460381143434,0.01189885969261284,0.00729216306537637,0.007840329717587862,0.00851769698868798,0.009161517274899084,0.009830949799364254,0.01026159527759843
3766,RECORD AND/OR NEAR RECORD SNOW,3207,2005-03,Grafton County,0.004566210045662046,0.0009090909090909703,-0.002724795640327016,-0.005464480874316946,-0.007783882783882756,-0.007844946931241381,0.008800238853766944,0.00890642131414097,0.00910305249212592,0.009183143519378486,0.008808839870403005,0.008310159658330284
3766,RECORD SNOW,3208,2005-03,Grafton County,0.004566210045662046,0.0009090909090909703,-0.002724795640327016,-0.005464480874316946,-0.007783882783882756,-0.007844946931241381,0.008800238853766944,0.00890642131414097,0.00910305249212592,0.009183143519378486,0.008808839870403005,0.008310159658330284
3755,SNOW,3166,2001-03,Grafton County,0.012465913517724973,0.01192766448634086,0.012547528517110162,0.013143071723620059,0.01371386212008896,0.014259597806215663,0.006005454220060685,0.005657828290600724,0.005372895719322639,0.005113731355182505,0.004922638864677336,0.004914767224561354
