Zip Code,title,disaster number,Declaration Date,County,t+1,t+2,t+3,t+4,t+5,t+6,t+1p,t+2p,t+3p,t+4p,t+5p,t+6p
37013,SEVERE WINTER STORM AND FLOODING,4211,2015-04,Davidson County,0.010660980810234477,0.010548523206751035,0.011134307585247027,0.013764624913971124,0.01493550577053626,0.012709030100334529,0.004410073708723299,0.0042323669211032115,0.004243590109941972,0.004295568741032046,0.004130380443819514,0.0038752786022351327
37211,SEVERE WINTER STORM AND FLOODING,4211,2015-04,Davidson County,0.015933715742511234,0.011919698870765272,0.014259144451332915,0.023227383863080764,0.026881720430107503,0.02268760907504364,0.004410073708723299,0.0042323669211032115,0.004243590109941972,0.004295568741032046,0.004130380443819514,0.0038752786022351327
37221,SEVERE WINTER STORM AND FLOODING,4211,2015-04,Davidson County,0.006929406669553996,0.004731182795698841,0.00428082191780832,0.006820119352088705,0.01058425063505508,0.01047339757017185,0.004410073708723299,0.0042323669211032115,0.004243590109941972,0.004295568741032046,0.004130380443819514,0.0038752786022351327
37209,SEVERE WINTER STORM AND FLOODING,4211,2015-04,Davidson County,0.02314571278274591,0.02107969151670952,0.017623363544813753,0.01830776843146964,0.024295432458697697,0.023244781783681168,0.004410073708723299,0.0042323669211032115,0.004243590109941972,0.004295568741032046,0.004130380443819514,0.0038752786022351327
37076,SEVERE WINTER STORM AND FLOODING,4211,2015-04,Davidson County,0.008039579468150926,0.00797546012269934,0.00791235544735236,0.008454106280193274,0.009580838323353323,0.011269276393831571,0.004410073708723299,0.0042323669211032115,0.004243590109941972,0.004295568741032046,0.004130380443819514,0.0038752786022351327
37115,SEVERE WINTER STORM AND FLOODING,4211,2015-04,Davidson County,0.011158798283261715,0.01018675721561979,0.01092436974789912,0.01496259351620943,0.01719901719901729,0.015297906602254496,0.004410073708723299,0.0042323669211032115,0.004243590109941972,0.004295568741032046,0.004130380443819514,0.0038752786022351327
37207,SEVERE WINTER STORM AND FLOODING,4211,2015-04,Davidson County,0.02659574468085113,0.02417962003454233,0.02107925801011801,0.023947151114781073,0.024999999999999908,0.02124311565696302,0.004410073708723299,0.0042323669211032115,0.004243590109941972,0.004295568741032046,0.004130380443819514,0.0038752786022351327
37214,SEVERE WINTER STORM AND FLOODING,4211,2015-04,Davidson County,0.00918079096045199,0.01049685094471653,0.013157894736842035,0.014354066985645897,0.012803234501347792,0.009980039920159722,0.004410073708723299,0.0042323669211032115,0.004243590109941972,0.004295568741032046,0.004130380443819514,0.0038752786022351327
37217,SEVERE WINTER STORM AND FLOODING,4211,2015-04,Davidson County,0.011591962905718622,0.010695187165775444,0.009826152683295451,0.010479041916167777,0.016296296296296253,0.016034985422740622,0.004410073708723299,0.0042323669211032115,0.004243590109941972,0.004295568741032046,0.004130380443819514,0.0038752786022351327
37206,SEVERE WINTER STORM AND FLOODING,4211,2015-04,Davidson County,0.025394045534150592,0.01964133219470532,0.018006700167504164,0.02303578774167004,0.02734217933252925,0.025831702544031332,0.004410073708723299,0.0042323669211032115,0.004243590109941972,0.004295568741032046,0.004130380443819514,0.0038752786022351327
37072,SEVERE WINTER STORM AND FLOODING,4211,2015-04,Davidson County,0.00723327305605781,0.00837821663674454,0.007715133531157381,0.009422850412249772,0.01225204200700114,0.01383285302593662,0.004410073708723299,0.0042323669211032115,0.004243590109941972,0.004295568741032046,0.004130380443819514,0.0038752786022351327
37203,SEVERE WINTER STORM AND FLOODING,4211,2015-04,Davidson County,0.0043446777697320185,0.006128334534967639,0.008957362952346726,0.011008522727272707,0.010537407797681864,0.009732360097323587,0.004410073708723299,0.0042323669211032115,0.004243590109941972,0.004295568741032046,0.004130380443819514,0.0038752786022351327
37205,SEVERE WINTER STORM AND FLOODING,4211,2015-04,Davidson County,0.0035938903863432787,0.0038048343777976608,0.006465997770345622,0.013070447496676962,0.01618193745899843,0.015493867010974771,0.004410073708723299,0.0042323669211032115,0.004243590109941972,0.004295568741032046,0.004130380443819514,0.0038752786022351327
37215,SEVERE WINTER STORM AND FLOODING,4211,2015-04,Davidson County,0.010184473481936962,0.010081795700970227,0.008286252354049006,0.006723944714232433,0.007050092764378402,0.011053795136330093,0.004410073708723299,0.0042323669211032115,0.004243590109941972,0.004295568741032046,0.004130380443819514,0.0038752786022351327
37138,SEVERE WINTER STORM AND FLOODING,4211,2015-04,Davidson County,0.010271903323262777,0.0071770334928229484,0.009501187648456087,0.010588235294117563,0.01105937136204882,0.010938399539435872,0.004410073708723299,0.0042323669211032115,0.004243590109941972,0.004295568741032046,0.004130380443819514,0.0038752786022351327
37216,SEVERE WINTER STORM AND FLOODING,4211,2015-04,Davidson County,0.02084446819882424,0.02198952879581162,0.021004098360655643,0.022579026593075868,0.023552502453385585,0.02061361457334621,0.004410073708723299,0.0042323669211032115,0.004243590109941972,0.004295568741032046,0.004130380443819514,0.0038752786022351327
37212,SEVERE WINTER STORM AND FLOODING,4211,2015-04,Davidson County,0.017996239591727026,0.01451187335092352,0.01222366710013012,0.01258992805755388,0.012687135244861649,0.016787772488098263,0.004410073708723299,0.0042323669211032115,0.004243590109941972,0.004295568741032046,0.004130380443819514,0.0038752786022351327
37210,SEVERE WINTER STORM AND FLOODING,4211,2015-04,Davidson County,0.012628255722178405,0.00857365549493383,0.004636785162287493,0.010769230769230864,0.016742770167427645,0.017215568862275488,0.004410073708723299,0.0042323669211032115,0.004243590109941972,0.004295568741032046,0.004130380443819514,0.0038752786022351327
